param,F1,F2,F3,error,file_name,id,group,label,max_formant,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
2,0.9887964030562686,-2.3243712255098803,-29.251889837054904,0.00012732700512567538,josef-fruehwald_speaker,0-0-117-3,group_0,aw,5292.307692307692,1,4,throughout,1,0.07000000000000028,"",the,Tuw,T,Tuw,T,internal
3,-5.571892968102195,-2.1796460214414264,0.6854330941221997,0.00012732700512567538,josef-fruehwald_speaker,0-0-117-3,group_0,aw,5292.307692307692,1,4,throughout,1,0.07000000000000028,"",the,Tuw,T,Tuw,T,internal
4,-2.758480592495701,-6.531849690897478,-10.091926364375796,0.00012732700512567538,josef-fruehwald_speaker,0-0-117-3,group_0,aw,5292.307692307692,1,4,throughout,1,0.07000000000000028,"",the,Tuw,T,Tuw,T,internal
0,448.2001270743122,1039.6617441421802,1956.1768194860583,0.0018364587408892649,josef-fruehwald_speaker,0-0-139-3,group_0,aw,7035.897435897436,1,4,without,1,0.10000000000000142,"",physical,TH,T,TH,T,internal
1,-40.66114599738942,100.3784287757417,-86.47934011554456,0.0018364587408892649,josef-fruehwald_speaker,0-0-139-3,group_0,aw,7035.897435897436,1,4,without,1,0.10000000000000142,"",physical,TH,T,TH,T,internal
2,-12.303737384314703,-12.060818876994981,-18.992419347282535,0.0018364587408892649,josef-fruehwald_speaker,0-0-139-3,group_0,aw,7035.897435897436,1,4,without,1,0.10000000000000142,"",physical,TH,T,TH,T,internal
3,-2.2255727537279584,2.8012437357909663,-1.5675940614214403,0.0018364587408892649,josef-fruehwald_speaker,0-0-139-3,group_0,aw,7035.897435897436,1,4,without,1,0.10000000000000142,"",physical,TH,T,TH,T,internal
4,-3.3173406863927886,0.09069249662943595,18.575856169548246,0.0018364587408892649,josef-fruehwald_speaker,0-0-139-3,group_0,aw,7035.897435897436,1,4,without,1,0.10000000000000142,"",physical,TH,T,TH,T,internal
0,434.2946711860543,1109.2225599647675,1652.667754825225,0.0069351299122072906,josef-fruehwald_speaker,0-0-224-1,group_0,aw,5466.666666666667,1,4,found,1,0.1599999999999966,have,that,F,N,F,N,internal
1,-78.3138788541822,121.46478300611804,-41.95720545887213,0.0069351299122072906,josef-fruehwald_speaker,0-0-224-1,group_0,aw,5466.666666666667,1,4,found,1,0.1599999999999966,have,that,F,N,F,N,internal
2,-6.275368443302098,-45.21617369422923,53.859224915568376,0.0069351299122072906,josef-fruehwald_speaker,0-0-224-1,group_0,aw,5466.666666666667,1,4,found,1,0.1599999999999966,have,that,F,N,F,N,internal
3,-2.0922910032876865,0.5842693995697767,-20.467646578266834,0.0069351299122072906,josef-fruehwald_speaker,0-0-224-1,group_0,aw,5466.666666666667,1,4,found,1,0.1599999999999966,have,that,F,N,F,N,internal
4,5.4674196306582195,0.6360765779046395,16.17284757503328,0.0069351299122072906,josef-fruehwald_speaker,0-0-224-1,group_0,aw,5466.666666666667,1,4,found,1,0.1599999999999966,have,that,F,N,F,N,internal
0,420.35693693429124,959.9873177747713,1625.665142169994,0.000022234928780792243,josef-fruehwald_speaker,0-0-247-2,group_0,aw,5466.666666666667,1,4,about,1,0.09000000000000341,ideas,the,B,T,B,T,internal
1,-18.874870273867653,47.246095829645505,-19.72509372812826,0.000022234928780792243,josef-fruehwald_speaker,0-0-247-2,group_0,aw,5466.666666666667,1,4,about,1,0.09000000000000341,ideas,the,B,T,B,T,internal
2,-9.729695287209914,-5.279941295267119,-4.0348644631263495,0.000022234928780792243,josef-fruehwald_speaker,0-0-247-2,group_0,aw,5466.666666666667,1,4,about,1,0.09000000000000341,ideas,the,B,T,B,T,internal
3,-8.313994035846337,1.2463335046899713,-6.076559955321768,0.000022234928780792243,josef-fruehwald_speaker,0-0-247-2,group_0,aw,5466.666666666667,1,4,about,1,0.09000000000000341,ideas,the,B,T,B,T,internal
4,-4.1446375139639775,1.9628571281819163,-6.39298900679863,0.000022234928780792243,josef-fruehwald_speaker,0-0-247-2,group_0,aw,5466.666666666667,1,4,about,1,0.09000000000000341,ideas,the,B,T,B,T,internal
0,452.75513567260253,1849.8316406993665,2255.071210175863,0.0012186264724671745,josef-fruehwald_speaker,0-0-44-0,group_0,ahr,7210.25641025641,1,4,arch,1,0.07000000000000028,"","",#,R,"",R,initial
1,-2.374010502943403,184.52997862636133,35.46885500421371,0.0012186264724671745,josef-fruehwald_speaker,0-0-44-0,group_0,ahr,7210.25641025641,1,4,arch,1,0.07000000000000028,"","",#,R,"",R,initial
2,3.5163422224732495,-87.57651687017477,22.241738901734905,0.0012186264724671745,josef-fruehwald_speaker,0-0-44-0,group_0,ahr,7210.25641025641,1,4,arch,1,0.07000000000000028,"","",#,R,"",R,initial
3,-5.142439209512502,47.265448483599705,27.265107468886878,0.0012186264724671745,josef-fruehwald_speaker,0-0-44-0,group_0,ahr,7210.25641025641,1,4,arch,1,0.07000000000000028,"","",#,R,"",R,initial
4,1.3968874702169045,-42.994071460961074,-2.6177900763149724,0.0012186264724671745,josef-fruehwald_speaker,0-0-44-0,group_0,ahr,7210.25641025641,1,4,arch,1,0.07000000000000028,"","",#,R,"",R,initial
0,484.1361970754941,962.9116188928932,1572.5780605159391,0.00030937074817691474,josef-fruehwald_speaker,0-0-49-1,group_0,ay,4769.2307692307695,1,4,high,1,0.11999999999999922,path,above,HH,#,HH,@,final
1,-8.823101822625414,-98.07178728177523,-91.96990575932337,0.00030937074817691474,josef-fruehwald_speaker,0-0-49-1,group_0,ay,4769.2307692307695,1,4,high,1,0.11999999999999922,path,above,HH,#,HH,@,final
2,-22.02420576594852,16.989617222858165,-16.64870416169449,0.00030937074817691474,josef-fruehwald_speaker,0-0-49-1,group_0,ay,4769.2307692307695,1,4,high,1,0.11999999999999922,path,above,HH,#,HH,@,final
3,7.872629341431483,1.7243219194404051,6.212357559178144,0.00030937074817691474,josef-fruehwald_speaker,0-0-49-1,group_0,ay,4769.2307692307695,1,4,high,1,0.11999999999999922,path,above,HH,#,HH,@,final
4,4.001899781397792,9.249767115179983,0.8940474250547025,0.00030937074817691474,josef-fruehwald_speaker,0-0-49-1,group_0,ay,4769.2307692307695,1,4,high,1,0.11999999999999922,path,above,HH,#,HH,@,final
0,423.27070845981217,1076.9644917842065,1737.5996533185723,0.008984774898913528,josef-fruehwald_speaker,0-0-60-2,group_0,ay,6687.179487179487,1,4,horizon,1,0.16000000000000014,the,"",*hr,Z,*hr,Z,internal
1,45.85603364609919,-102.65635794239186,79.73099609341588,0.008984774898913528,josef-fruehwald_speaker,0-0-60-2,group_0,ay,6687.179487179487,1,4,horizon,1,0.16000000000000014,the,"",*hr,Z,*hr,Z,internal
2,-13.277938350438964,22.571034441004425,36.18058512144371,0.008984774898913528,josef-fruehwald_speaker,0-0-60-2,group_0,ay,6687.179487179487,1,4,horizon,1,0.16000000000000014,the,"",*hr,Z,*hr,Z,internal
3,12.457443942617408,13.428276363693998,-23.2336046425008,0.008984774898913528,josef-fruehwald_speaker,0-0-60-2,group_0,ay,6687.179487179487,1,4,horizon,1,0.16000000000000014,the,"",*hr,Z,*hr,Z,internal
4,0.5116845900248648,9.297458537686328,-3.8383986868713302,0.008984774898913528,josef-fruehwald_speaker,0-0-60-2,group_0,ay,6687.179487179487,1,4,horizon,1,0.16000000000000014,the,"",*hr,Z,*hr,Z,internal
0,425.01868743957095,902.0596669504453,1187.0154088900076,0.015286574681763043,josef-fruehwald_speaker,0-0-85-1,group_0,ay,3548.7179487179487,1,4,finds,1,0.15000000000000213,ever,it,F,N,F,N,internal
1,4.948228395691642,-67.64155263615228,-52.69342094518711,0.015286574681763043,josef-fruehwald_speaker,0-0-85-1,group_0,ay,3548.7179487179487,1,4,finds,1,0.15000000000000213,ever,it,F,N,F,N,internal
2,6.709115847220241,4.151580778488865,-19.565743538829498,0.015286574681763043,josef-fruehwald_speaker,0-0-85-1,group_0,ay,3548.7179487179487,1,4,finds,1,0.15000000000000213,ever,it,F,N,F,N,internal
3,-10.324234797038597,-15.393762576474767,-51.55640798608661,0.015286574681763043,josef-fruehwald_speaker,0-0-85-1,group_0,ay,3548.7179487179487,1,4,finds,1,0.15000000000000213,ever,it,F,N,F,N,internal
4,-4.347803461555919,-14.296702544336982,-32.12656813345674,0.015286574681763043,josef-fruehwald_speaker,0-0-85-1,group_0,ay,3548.7179487179487,1,4,finds,1,0.15000000000000213,ever,it,F,N,F,N,internal
0,468.43904899648504,931.0712005161138,1340.5084052816578,0.0002999211515033527,josef-fruehwald_speaker,0-0-153-1,group_0,ay,4420.51282051282,1,4,sign,1,0.12999999999999545,a,from,S,N,S,N,internal
1,-2.2118644944308237,-67.74201950404432,-10.835136943295426,0.0002999211515033527,josef-fruehwald_speaker,0-0-153-1,group_0,ay,4420.51282051282,1,4,sign,1,0.12999999999999545,a,from,S,N,S,N,internal
2,-14.94137950932218,43.182707363382086,77.3121397222607,0.0002999211515033527,josef-fruehwald_speaker,0-0-153-1,group_0,ay,4420.51282051282,1,4,sign,1,0.12999999999999545,a,from,S,N,S,N,internal
3,2.5261523237116896,-14.734868672216148,-14.596148241928688,0.0002999211515033527,josef-fruehwald_speaker,0-0-153-1,group_0,ay,4420.51282051282,1,4,sign,1,0.12999999999999545,a,from,S,N,S,N,internal
4,-10.920350978562677,10.787821931211115,20.43976909078458,0.0002999211515033527,josef-fruehwald_speaker,0-0-153-1,group_0,ay,4420.51282051282,1,4,sign,1,0.12999999999999545,a,from,S,N,S,N,internal
0,412.65088050868985,1070.554843993242,1634.1260455166519,0.007914214807086128,josef-fruehwald_speaker,0-0-188-2,group_0,ay,4594.871794871795,1,4,sky,1,0.3300000000000054,the,"",K,#,K,"",final
1,55.413340928358764,-90.31266547562599,25.994827672392926,0.007914214807086128,josef-fruehwald_speaker,0-0-188-2,group_0,ay,4594.871794871795,1,4,sky,1,0.3300000000000054,the,"",K,#,K,"",final
2,-60.341170490334456,34.37037316874211,-28.01709825882996,0.007914214807086128,josef-fruehwald_speaker,0-0-188-2,group_0,ay,4594.871794871795,1,4,sky,1,0.3300000000000054,the,"",K,#,K,"",final
3,1.3837892458237278,47.33121463501482,-36.535314159568735,0.007914214807086128,josef-fruehwald_speaker,0-0-188-2,group_0,ay,4594.871794871795,1,4,sky,1,0.3300000000000054,the,"",K,#,K,"",final
4,-11.533912529577615,-17.65733956526001,-8.647058845653705,0.007914214807086128,josef-fruehwald_speaker,0-0-188-2,group_0,ay,4594.871794871795,1,4,sky,1,0.3300000000000054,the,"",K,#,K,"",final
0,411.14063827264744,1062.3314801503802,1525.1063462131244,0.000044273972976760515,josef-fruehwald_speaker,0-0-193-2,group_0,ay,5292.307692307692,1,4,tried,1,0.060000000000002274,have,to,R,D,R,D,internal
1,10.778402027575037,-33.86221341371394,-24.780492193835673,0.000044273972976760515,josef-fruehwald_speaker,0-0-193-2,group_0,ay,5292.307692307692,1,4,tried,1,0.060000000000002274,have,to,R,D,R,D,internal
2,-0.3650560506489314,2.2129951977521087,2.9690635026074155,0.000044273972976760515,josef-fruehwald_speaker,0-0-193-2,group_0,ay,5292.307692307692,1,4,tried,1,0.060000000000002274,have,to,R,D,R,D,internal
3,4.393755067043106,-3.968142304313737,-4.7618270187137695,0.000044273972976760515,josef-fruehwald_speaker,0-0-193-2,group_0,ay,5292.307692307692,1,4,tried,1,0.060000000000002274,have,to,R,D,R,D,internal
4,-2.041137322738314,0.05977302621370239,-1.4251032098230878,0.000044273972976760515,josef-fruehwald_speaker,0-0-193-2,group_0,ay,5292.307692307692,1,4,tried,1,0.060000000000002274,have,to,R,D,R,D,internal
0,417.3384023247878,904.3945637969312,1514.605887853927,0.000058529306505917254,josef-fruehwald_speaker,0-0-209-1,group_0,ay,4594.871794871795,1,4,by,1,0.06999999999999318,caused,reflection,B,#,B,R,final
1,-8.897095831368626,-65.23642116814925,17.92584964826367,0.000058529306505917254,josef-fruehwald_speaker,0-0-209-1,group_0,ay,4594.871794871795,1,4,by,1,0.06999999999999318,caused,reflection,B,#,B,R,final
2,-7.238437837674769,-2.539874768442385,11.731343295642281,0.000058529306505917254,josef-fruehwald_speaker,0-0-209-1,group_0,ay,4594.871794871795,1,4,by,1,0.06999999999999318,caused,reflection,B,#,B,R,final
3,-0.3378533224369378,-6.154031185485104,21.816154929115903,0.000058529306505917254,josef-fruehwald_speaker,0-0-209-1,group_0,ay,4594.871794871795,1,4,by,1,0.06999999999999318,caused,reflection,B,#,B,R,final
4,-2.7844823372062537,-0.24480584200849675,10.057388757424834,0.000058529306505917254,josef-fruehwald_speaker,0-0-209-1,group_0,ay,4594.871794871795,1,4,by,1,0.06999999999999318,caused,reflection,B,#,B,R,final
0,447.22993325067677,900.7324765017207,1643.7180229436703,0.0026251194777925048,josef-fruehwald_speaker,0-0-216-1,group_0,ay,4769.2307692307695,1,4,by,1,0.14000000000000057,rays,the,B,#,B,DH,final
1,-11.413223162038,-101.2183476844911,97.82652449610795,0.0026251194777925048,josef-fruehwald_speaker,0-0-216-1,group_0,ay,4769.2307692307695,1,4,by,1,0.14000000000000057,rays,the,B,#,B,DH,final
2,-17.68118996587979,23.67595954529171,-40.56836536810509,0.0026251194777925048,josef-fruehwald_speaker,0-0-216-1,group_0,ay,4769.2307692307695,1,4,by,1,0.14000000000000057,rays,the,B,#,B,DH,final
3,2.074826916052561,-8.741219554846774,-11.784141628486656,0.0026251194777925048,josef-fruehwald_speaker,0-0-216-1,group_0,ay,4769.2307692307695,1,4,by,1,0.14000000000000057,rays,the,B,#,B,DH,final
4,-8.237045966147496,-0.3243156075848301,13.329002879087344,0.0026251194777925048,josef-fruehwald_speaker,0-0-216-1,group_0,ay,4769.2307692307695,1,4,by,1,0.14000000000000057,rays,the,B,#,B,DH,final
0,431.43702293820456,968.5238995758372,1554.0020727177946,0.0007946107312176936,josef-fruehwald_speaker,0-0-235-1,group_0,ay,5292.307692307692,1,4,by,1,0.15000000000000568,"",the,B,#,B,DH,final
1,9.184120487026885,-147.12688821584135,-44.12317506633785,0.0007946107312176936,josef-fruehwald_speaker,0-0-235-1,group_0,ay,5292.307692307692,1,4,by,1,0.15000000000000568,"",the,B,#,B,DH,final
2,-30.857824555100294,17.664049130714826,-9.262055290655576,0.0007946107312176936,josef-fruehwald_speaker,0-0-235-1,group_0,ay,5292.307692307692,1,4,by,1,0.15000000000000568,"",the,B,#,B,DH,final
3,8.85688841562909,-10.834518337438073,-14.014410275419143,0.0007946107312176936,josef-fruehwald_speaker,0-0-235-1,group_0,ay,5292.307692307692,1,4,by,1,0.15000000000000568,"",the,B,#,B,DH,final
4,-2.1895291124514533,-7.406447029237201,6.697943220020492,0.0007946107312176936,josef-fruehwald_speaker,0-0-235-1,group_0,ay,5292.307692307692,1,4,by,1,0.15000000000000568,"",the,B,#,B,DH,final
0,430.332351281692,1113.5948062488314,1532.0882203139167,0.00023102952397421645,josef-fruehwald_speaker,0-0-246-0,group_0,ay,5292.307692307692,1,4,ideas,0,0.09999999999999432,complicated,about,#,D,D,D,initial
1,-13.250447908999996,7.515683484545378,5.096489130719182,0.00023102952397421645,josef-fruehwald_speaker,0-0-246-0,group_0,ay,5292.307692307692,1,4,ideas,0,0.09999999999999432,complicated,about,#,D,D,D,initial
2,-20.910235299066542,18.842517071287066,21.20125922340154,0.00023102952397421645,josef-fruehwald_speaker,0-0-246-0,group_0,ay,5292.307692307692,1,4,ideas,0,0.09999999999999432,complicated,about,#,D,D,D,initial
3,0.7635552235682134,0.6048003315476609,8.708049821862645,0.00023102952397421645,josef-fruehwald_speaker,0-0-246-0,group_0,ay,5292.307692307692,1,4,ideas,0,0.09999999999999432,complicated,about,#,D,D,D,initial
4,1.4542544043566838,3.5272435021906814,5.0426730436370955,0.00023102952397421645,josef-fruehwald_speaker,0-0-246-0,group_0,ay,5292.307692307692,1,4,ideas,0,0.09999999999999432,complicated,about,#,D,D,D,initial
0,443.7782723522523,935.0841846644964,1449.0143213795877,0.001212107459560854,josef-fruehwald_speaker,0-0-263-1,group_0,ay,4420.51282051282,1,4,size,1,0.12999999999999545,the,of,S,Z,S,Z,internal
1,-7.669156753773044,-52.1586154793955,8.573781749068303,0.001212107459560854,josef-fruehwald_speaker,0-0-263-1,group_0,ay,4420.51282051282,1,4,size,1,0.12999999999999545,the,of,S,Z,S,Z,internal
2,-29.19928896665584,24.04594515527641,27.99897499583094,0.001212107459560854,josef-fruehwald_speaker,0-0-263-1,group_0,ay,4420.51282051282,1,4,size,1,0.12999999999999545,the,of,S,Z,S,Z,internal
3,-1.50954744478442,-5.262434395590333,-7.39406597998927,0.001212107459560854,josef-fruehwald_speaker,0-0-263-1,group_0,ay,4420.51282051282,1,4,size,1,0.12999999999999545,the,of,S,Z,S,Z,internal
4,-4.418464092320219,10.937633881252337,18.536733120911443,0.001212107459560854,josef-fruehwald_speaker,0-0-263-1,group_0,ay,4420.51282051282,1,4,size,1,0.12999999999999545,the,of,S,Z,S,Z,internal
0,446.15985944375683,989.0337427286623,1610.9682594384146,0.00024651271712406467,josef-fruehwald_speaker,0-0-279-1,group_0,ay,4769.2307692307695,1,4,size,1,0.1599999999999966,the,of,S,Z,S,Z,internal
1,-18.840328739604736,-59.28557103641687,-15.758580970133739,0.00024651271712406467,josef-fruehwald_speaker,0-0-279-1,group_0,ay,4769.2307692307695,1,4,size,1,0.1599999999999966,the,of,S,Z,S,Z,internal
2,-23.714331825272414,34.20158748553912,30.387848391986303,0.00024651271712406467,josef-fruehwald_speaker,0-0-279-1,group_0,ay,4769.2307692307695,1,4,size,1,0.1599999999999966,the,of,S,Z,S,Z,internal
3,-7.273938044258932,-2.020002826922404,-3.0087715030967774,0.00024651271712406467,josef-fruehwald_speaker,0-0-279-1,group_0,ay,4769.2307692307695,1,4,size,1,0.1599999999999966,the,of,S,Z,S,Z,internal
4,-10.590429882434911,5.091995225719007,-4.748775106331608,0.00024651271712406467,josef-fruehwald_speaker,0-0-279-1,group_0,ay,4769.2307692307695,1,4,size,1,0.1599999999999966,the,of,S,Z,S,Z,internal
0,429.9820383957986,1050.477283649109,1548.726811627367,0.0011793598751226458,josef-fruehwald_speaker,0-0-287-2,group_0,ay,4943.589743589744,1,4,primary,1,0.0799999999999983,actual,rainbow,R,M,R,M,internal
1,-19.261894806306987,-69.25001179994375,0.834868892471482,0.0011793598751226458,josef-fruehwald_speaker,0-0-287-2,group_0,ay,4943.589743589744,1,4,primary,1,0.0799999999999983,actual,rainbow,R,M,R,M,internal
2,8.899117625363425,11.991527410322261,35.01332563955276,0.0011793598751226458,josef-fruehwald_speaker,0-0-287-2,group_0,ay,4943.589743589744,1,4,primary,1,0.0799999999999983,actual,rainbow,R,M,R,M,internal
3,-0.2457674824959657,-0.3862239670968268,-20.84454355513917,0.0011793598751226458,josef-fruehwald_speaker,0-0-287-2,group_0,ay,4943.589743589744,1,4,primary,1,0.0799999999999983,actual,rainbow,R,M,R,M,internal
4,-9.72671316066645,-5.274149995150253,-5.65767316416425,0.0011793598751226458,josef-fruehwald_speaker,0-0-287-2,group_0,ay,4943.589743589744,1,4,primary,1,0.0799999999999983,actual,rainbow,R,M,R,M,internal
0,476.3696723835196,922.6339508309962,2076.520515763228,0.0031504792961144228,josef-fruehwald_speaker,0-0-333-1,group_0,ay,7210.25641025641,1,4,wide,1,0.1799999999999926,abnormally,yellow,W,D,W,D,internal
1,-15.578961327326347,-163.872014676621,-7.699802420310914,0.0031504792961144228,josef-fruehwald_speaker,0-0-333-1,group_0,ay,7210.25641025641,1,4,wide,1,0.1799999999999926,abnormally,yellow,W,D,W,D,internal
2,-37.800114545501394,23.91844690818884,-22.26109065590724,0.0031504792961144228,josef-fruehwald_speaker,0-0-333-1,group_0,ay,7210.25641025641,1,4,wide,1,0.1799999999999926,abnormally,yellow,W,D,W,D,internal
3,18.43336707439196,-27.596291770034806,18.538350243246526,0.0031504792961144228,josef-fruehwald_speaker,0-0-333-1,group_0,ay,7210.25641025641,1,4,wide,1,0.1799999999999926,abnormally,yellow,W,D,W,D,internal
4,-15.711743285481104,-6.135512312137008,3.01145042749119,0.0031504792961144228,josef-fruehwald_speaker,0-0-333-1,group_0,ay,7210.25641025641,1,4,wide,1,0.1799999999999926,abnormally,yellow,W,D,W,D,internal
0,247.73046144512824,1019.3373648347822,1681.2640247747333,0.0007927638596581766,josef-fruehwald_speaker,0-0-54-1,group_0,Tuw,4769.2307692307695,1,4,two,1,0.120000000000001,its,ends,T,#,T,e,final
